organism,tissue_general,tissue,assay,dataset_id,collection_id,dataset_title,collection_doi,cell_type,count
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,"CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human",21
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,"CD4-positive, alpha-beta T cell",2225
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,"CD8-positive, alpha-beta T cell",464
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,"CD8-positive, alpha-beta memory T cell",1045
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,GIP cell,21
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,IgA plasma cell,2333
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,IgG plasma cell,1094
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,IgM plasma cell,266
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,M cell of gut,142
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,"NKp44-negative group 3 innate lymphoid cell, human",95
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,"NKp44-positive group 3 innate lymphoid cell, human",65
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,T cell,92
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,T follicular helper cell,2501
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,T-helper 1 cell,220
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,T-helper 17 cell,664
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,"activated CD4-positive, alpha-beta T cell",1185
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,"activated CD8-positive, alpha-beta T cell",3212
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,capillary endothelial cell,1530
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,colon epithelial cell,21
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,colonocyte,12343
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,common lymphoid progenitor,16
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,conventional dendritic cell,660
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,endothelial cell of artery,180
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,endothelial cell of lymphatic vessel,415
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,enteric smooth muscle cell,5193
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,enteroendocrine cell,153
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,epithelial cell,190
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,erythrocyte,219
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,follicular dendritic cell,203
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,gamma-delta T cell,1449
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,germinal center B cell,2785
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,glial cell,1399
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,group 2 innate lymphoid cell,6
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,group 3 innate lymphoid cell,106
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,immature B cell,33
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,inflammatory macrophage,248
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,inhibitory motor neuron,405
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,interneuron,25
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,interstitial cell of Cajal,327
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,intestinal tuft cell,131
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,intestine goblet cell,2845
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,macrophage,697
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,mast cell,275
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,mature NK T cell,306
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,megakaryocyte,22
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,memory B cell,3446
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,mesenchymal lymphangioblast,50
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,mesodermal cell,9393
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,mesothelial cell,285
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,migratory enteric neural crest cell,825
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,monocyte,645
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,motor neuron,567
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,mucosal invariant T cell,21
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,myofibroblast cell,805
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,naive B cell,5777
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,natural killer cell,610
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,neuroblast (sensu Vertebrata),534
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,neutrophil,23
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,oligodendrocyte precursor cell,742
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,pericyte,1877
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,plasma cell,1157
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,plasmacytoid dendritic cell,194
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,precursor B cell,27
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,primary sensory neuron (sensu Teleostei),232
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,pro-B cell,72
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,progenitor cell,4840
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,progenitor cell of endocrine pancreas,119
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,regulatory T cell,1190
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,reticular cell,365
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,stem cell,1056
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,stromal cell,11967
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,stromal cell of lamina propria of small intestine,640
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,transit amplifying cell,2794
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,type D enteroendocrine cell,40
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,type EC enteroendocrine cell,750
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,type I enteroendocrine cell,55
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,type L enteroendocrine cell,34
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,type N enteroendocrine cell,35
Homo sapiens,small intestine,ileum,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,vein endothelial cell,791
Homo sapiens,large intestine,large intestine,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,IgA plasma cell,17
Homo sapiens,large intestine,large intestine,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,IgG plasma cell,2
Homo sapiens,large intestine,large intestine,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,colon epithelial cell,9
Homo sapiens,large intestine,large intestine,10x 3' v2,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Total - Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,endothelial cell of artery,48
